fannkuch-redux ; 354.904541015625000000, 292.969253540039062500, 6.112121582031250000,  ,  13949.1 
fannkuch-redux ; 354.790145874023437500, 292.302444458007812500, 6.192520141601562500,  ,  14057.9 
fannkuch-redux ; 353.934310913085937500, 292.025222778320312500, 6.126419067382812500,  ,  13915.4 
n-body ; 105.785873413085937500, 84.474594116210937500, 2.667129516601562500,  ,  4895.27 
n-body ; 106.375900268554687500, 85.144577026367187500, 2.385375976562500000,  ,  4914.71 
n-body ; 107.310607910156250000, 85.730773925781250000, 2.774307250976562500,  ,  4899.92 
n-body ; 109.031585693359375000, 86.912521362304687500, 2.909820556640625000,  ,  4985.22 
n-body ; 108.956466674804687500, 86.681854248046875000, 3.301666259765625000,  ,  4907.74 
n-body ; 105.754867553710937500, 83.254104614257812500, 2.970169067382812500,  ,  5037.43 
n-body ; 105.334930419921875000, 82.549041748046875000, 3.327545166015625000,  ,  5033.26 
n-body ; 105.567794799804687500, 83.238922119140625000, 2.969329833984375000,  ,  5011.26 
n-body ; 106.583633422851562500, 83.848434448242187500, 3.327331542968750000,  ,  5016.68 
n-body ; 105.024719238281250000, 82.518600463867187500, 2.984954833984375000,  ,  5052.22 
n-body ; 105.510192871093750000, 83.774948120117187500, 2.557846069335937500,  ,  4967.68 
n-body ; 105.270736694335937500, 83.686630249023437500, 2.215209960937500000,  ,  5018.79 
n-body ; 104.489959716796875000, 83.078201293945312500, 2.192260742187500000,  ,  4983.29 
n-body ; 105.022949218750000000, 83.580520629882812500, 2.169494628906250000,  ,  4994.53 
n-body ; 106.116271972656250000, 84.630813598632812500, 2.170776367187500000,  ,  5000.51 
n-body ; 105.340225219726562500, 83.836761474609375000, 2.148590087890625000,  ,  5013.04 
n-body ; 105.483795166015625000, 84.136428833007812500, 2.138763427734375000,  ,  4976.21 
n-body ; 104.965560913085937500, 83.538742065429687500, 2.135528564453125000,  ,  5000.36 
n-body ; 105.732543945312500000, 84.340194702148437500, 2.150390625000000000,  ,  4987.16 
n-body ; 102.394134521484375000, 79.572784423828125000, 2.321105957031250000,  ,  5157.03 
n-body ; 107.873977661132812500, 86.250503540039062500, 2.142791748046875000,  ,  5060.76 
n-body ; 100.929992675781250000, 79.069808959960937500, 2.085983276367187500,  ,  5149.04 
n-body ; 102.305358886718750000, 80.630767822265625000, 2.070037841796875000,  ,  5106.89 
n-body ; 109.132934570312500000, 87.112625122070312500, 2.340637207031250000,  ,  4911.8 
n-body ; 107.060104370117187500, 84.678680419921875000, 2.347396850585937500,  ,  5003.25 
n-body ; 100.223632812500000000, 77.203414916992187500, 2.217391967773437500,  ,  5266.11 
n-body ; 106.348495483398437500, 84.134338378906250000, 2.247848510742187500,  ,  5021.07 
n-body ; 104.802154541015625000, 83.494262695312500000, 2.039978027343750000,  ,  5015.78 
n-body ; 104.362884521484375000, 82.108871459960937500, 2.208190917968750000,  ,  5066.06 
n-body ; 108.199234008789062500, 86.256423950195312500, 2.282775878906250000,  ,  4925.68 
fasta ; 33.387817382812500000, 28.302780151367187500, 0.485473632812500000,  ,  1171.15 
fasta ; 33.180953979492187500, 28.088333129882812500, 0.505294799804687500,  ,  1151.73 
fasta ; 32.851196289062500000, 27.560791015625000000, 0.846328735351562500,  ,  1113.72 
fasta ; 31.416671752929687500, 26.296493530273437500, 0.506103515625000000,  ,  1159.95 
fasta ; 33.293914794921875000, 27.284118652343750000, 0.919311523437500000,  ,  1276.89 
fasta ; 30.475708007812500000, 24.526382446289062500, 0.892578125000000000,  ,  1276.34 
fasta ; 35.986862182617187500, 29.016876220703125000, 1.514328002929687500,  ,  1342.11 
fasta ; 40.951980590820312500, 32.409347534179687500, 2.372573852539062500,  ,  1484.33 
fasta ; 36.888885498046875000, 29.791000366210937500, 1.591598510742187500,  ,  1332.41 
fasta ; 31.684341430664062500, 26.487274169921875000, 0.575408935546875000,  ,  1143.14 
fasta ; 32.056121826171875000, 25.859390258789062500, 0.987991333007812500,  ,  1286.7 
fasta ; 30.797515869140625000, 24.744094848632812500, 0.965454101562500000,  ,  1259.05 
fasta ; 29.053817749023437500, 23.371261596679687500, 0.563613891601562500,  ,  1276.74 
fasta ; 28.710494995117187500, 22.634841918945312500, 0.924118041992187500,  ,  1281.01 
fasta ; 30.215530395507812500, 24.237380981445312500, 0.948043823242187500,  ,  1251.33 
fasta ; 29.120773315429687500, 23.489883422851562500, 0.556167602539062500,  ,  1250.74 
fasta ; 29.462020874023437500, 23.480178833007812500, 0.962524414062500000,  ,  1245.64 
fasta ; 28.826431274414062500, 23.142822265625000000, 0.598007202148437500,  ,  1262.89 
fasta ; 29.715560913085937500, 23.774597167968750000, 0.963531494140625000,  ,  1233.23 
fasta ; 31.031204223632812500, 24.950836181640625000, 0.610885620117187500,  ,  1358 
fasta ; 29.259475708007812500, 23.149780273437500000, 0.962692260742187500,  ,  1279.36 
fasta ; 27.853759765625000000, 21.853683471679687500, 0.821166992187500000,  ,  1292.51 
fasta ; 27.691452026367187500, 21.828262329101562500, 0.669830322265625000,  ,  1297.56 
fasta ; 30.672424316406250000, 24.491134643554687500, 0.960937500000000000,  ,  1297.45 
fasta ; 30.215942382812500000, 24.369430541992187500, 0.601074218750000000,  ,  1299.61 
fasta ; 29.261901855468750000, 23.134902954101562500, 0.967102050781250000,  ,  1280.23 
fasta ; 28.967590332031250000, 22.764495849609375000, 0.971588134765625000,  ,  1297.73 
fasta ; 27.547195434570312500, 21.631301879882812500, 0.740585327148437500,  ,  1291.02 
fasta ; 28.943008422851562500, 22.961380004882812500, 0.783523559570312500,  ,  1295.44 
fasta ; 29.818939208984375000, 23.858566284179687500, 0.959259033203125000,  ,  1241.44 
pidigits ; 24.926055908203125000, 20.534362792968750000, 0.425674438476562500,  ,  1013.56 
pidigits ; 22.170974731445312500, 17.828536987304687500, 0.609725952148437500,  ,  978.799 
pidigits ; 22.320709228515625000, 18.008865356445312500, 0.540115356445312500,  ,  987.91 
pidigits ; 22.471633911132812500, 17.990219116210937500, 0.732986450195312500,  ,  980.342 
pidigits ; 22.218902587890625000, 18.026168823242187500, 0.400863647460937500,  ,  990.77 
pidigits ; 21.998519897460937500, 17.852737426757812500, 0.400558471679687500,  ,  974.728 
pidigits ; 22.272125244140625000, 18.079681396484375000, 0.403045654296875000,  ,  986.024 
pidigits ; 22.004776000976562500, 17.859024047851562500, 0.398925781250000000,  ,  974.576 
pidigits ; 22.167953491210937500, 18.004211425781250000, 0.402084350585937500,  ,  977.684 
pidigits ; 21.953536987304687500, 17.761642456054687500, 0.408523559570312500,  ,  983.994 
pidigits ; 22.153274536132812500, 17.989151000976562500, 0.408767700195312500,  ,  975.811 
pidigits ; 22.241500854492187500, 18.067199707031250000, 0.413238525390625000,  ,  977.472 
pidigits ; 22.208770751953125000, 18.033935546875000000, 0.416381835937500000,  ,  975.501 
pidigits ; 22.257461547851562500, 18.079193115234375000, 0.418121337890625000,  ,  977.051 
pidigits ; 21.919448852539062500, 17.711044311523437500, 0.417739868164062500,  ,  984.215 
pidigits ; 22.080154418945312500, 17.864425659179687500, 0.425277709960937500,  ,  983.832 
pidigits ; 20.616195678710937500, 16.095581054687500000, 0.431808471679687500,  ,  1060.49 
pidigits ; 19.577651977539062500, 14.837371826171875000, 0.444976806640625000,  ,  1091.44 
pidigits ; 21.058563232421875000, 16.715164184570312500, 0.414672851562500000,  ,  1018.32 
pidigits ; 22.126266479492187500, 17.966003417968750000, 0.418502807617187500,  ,  974.509 
pidigits ; 21.912429809570312500, 17.645904541015625000, 0.427917480468750000,  ,  995.271 
pidigits ; 22.235153198242187500, 18.002593994140625000, 0.429840087890625000,  ,  988.15 
pidigits ; 22.339385986328125000, 18.132537841796875000, 0.428436279296875000,  ,  975.789 
pidigits ; 22.499649047851562500, 18.270217895507812500, 0.431869506835937500,  ,  978.93 
pidigits ; 22.330001831054687500, 18.131195068359375000, 0.433364868164062500,  ,  975.182 
pidigits ; 22.371398925781250000, 18.102752685546875000, 0.439559936523437500,  ,  986.072 
pidigits ; 22.174682617187500000, 17.901916503906250000, 0.442916870117187500,  ,  986.6 
pidigits ; 21.413116455078125000, 17.022644042968750000, 0.440780639648437500,  ,  1019.72 
pidigits ; 21.640029907226562500, 17.288696289062500000, 0.440536499023437500,  ,  1010.91 
pidigits ; 21.390762329101562500, 17.017227172851562500, 0.436828613281250000,  ,  1016.91 
spectral-norm ; 59.985076904296875000, 49.029663085937500000, 1.250106811523437500,  ,  2503.11 
spectral-norm ; 60.667449951171875000, 49.530227661132812500, 1.385650634765625000,  ,  2498.81 
spectral-norm ; 61.305786132812500000, 50.118072509765625000, 1.390960693359375000,  ,  2501.4 
spectral-norm ; 61.634872436523437500, 50.381332397460937500, 1.404266357421875000,  ,  2498.8 
spectral-norm ; 62.336059570312500000, 50.643905639648437500, 1.786941528320312500,  ,  2501.86 
spectral-norm ; 62.173675537109375000, 50.744537353515625000, 1.474075317382812500,  ,  2505.33 
spectral-norm ; 62.853256225585937500, 51.370025634765625000, 1.508193969726562500,  ,  2499.24 
spectral-norm ; 62.513992309570312500, 50.391967773437500000, 1.922424316406250000,  ,  2557.9 
spectral-norm ; 62.904159545898437500, 51.281921386718750000, 1.541290283203125000,  ,  2524.79 
spectral-norm ; 62.359039306640625000, 50.602050781250000000, 1.549880981445312500,  ,  2554.31 
spectral-norm ; 59.444976806640625000, 47.388061523437500000, 1.551147460937500000,  ,  2639.16 
spectral-norm ; 60.669769287109375000, 48.369750976562500000, 1.903152465820312500,  ,  2608.66 
spectral-norm ; 61.030609130859375000, 49.122131347656250000, 1.534210205078125000,  ,  2599.28 
spectral-norm ; 60.557357788085937500, 48.623107910156250000, 1.533523559570312500,  ,  2606.31 
spectral-norm ; 60.954086303710937500, 48.542739868164062500, 1.916595458984375000,  ,  2632.35 
spectral-norm ; 60.973281860351562500, 49.078063964843750000, 1.543289184570312500,  ,  2596.97 
spectral-norm ; 60.798309326171875000, 48.858245849609375000, 1.551498413085937500,  ,  2604.71 
spectral-norm ; 60.430664062500000000, 48.475509643554687500, 1.545135498046875000,  ,  2613.55 
spectral-norm ; 60.970001220703125000, 48.666671752929687500, 1.915679931640625000,  ,  2605.32 
spectral-norm ; 60.915100097656250000, 49.008209228515625000, 1.539993286132812500,  ,  2599.95 
spectral-norm ; 60.307785034179687500, 48.779861450195312500, 1.133926391601562500,  ,  2606.36 
spectral-norm ; 60.253280639648437500, 48.734176635742187500, 1.132141113281250000,  ,  2607.49 
spectral-norm ; 60.320602416992187500, 48.752212524414062500, 1.160568237304687500,  ,  2609.6 
spectral-norm ; 62.308898925781250000, 51.037094116210937500, 1.135040283203125000,  ,  2536.02 
spectral-norm ; 61.906631469726562500, 50.477005004882812500, 1.150756835937500000,  ,  2572.38 
spectral-norm ; 58.879333496093750000, 47.244201660156250000, 1.127395629882812500,  ,  2641.39 
spectral-norm ; 60.666061401367187500, 49.160736083984375000, 1.134902954101562500,  ,  2597.9 
spectral-norm ; 60.339660644531250000, 48.794036865234375000, 1.135086059570312500,  ,  2610.75 
spectral-norm ; 60.639678955078125000, 49.157501220703125000, 1.134567260742187500,  ,  2595.26 
spectral-norm ; 60.854217529296875000, 49.398849487304687500, 1.132675170898437500,  ,  2588.6 
regex-redux ; 39.351684570312500000, 33.110214233398437500, 0.593185424804687500,  ,  1370.54 
regex-redux ; 39.641983032226562500, 33.315628051757812500, 0.962966918945312500,  ,  1285.46 
regex-redux ; 39.609436035156250000, 33.189086914062500000, 0.993164062500000000,  ,  1294.72 
regex-redux ; 35.389083862304687500, 29.031280517578125000, 0.588211059570312500,  ,  1388.25 
regex-redux ; 35.299240112304687500, 28.515426635742187500, 0.977493286132812500,  ,  1402.2 
regex-redux ; 36.934387207031250000, 30.251754760742187500, 0.994491577148437500,  ,  1363.69 
regex-redux ; 36.953689575195312500, 30.714477539062500000, 0.608612060546875000,  ,  1339.67 
regex-redux ; 37.377227783203125000, 30.661254882812500000, 1.030441284179687500,  ,  1353.02 
regex-redux ; 35.591796875000000000, 28.664825439453125000, 1.016189575195312500,  ,  1414.62 
regex-redux ; 35.474319458007812500, 28.963226318359375000, 0.627578735351562500,  ,  1406.29 
regex-redux ; 35.811645507812500000, 28.924987792968750000, 1.030319213867187500,  ,  1401.02 
regex-redux ; 35.497009277343750000, 28.539581298828125000, 1.025283813476562500,  ,  1419.66 
regex-redux ; 35.576080322265625000, 28.981719970703125000, 0.641189575195312500,  ,  1422.24 
regex-redux ; 36.085250854492187500, 29.134140014648437500, 1.053314208984375000,  ,  1409.39 
regex-redux ; 36.165496826171875000, 29.115722656250000000, 1.052429199218750000,  ,  1435.65 
regex-redux ; 36.219345092773437500, 29.061798095703125000, 1.061706542968750000,  ,  1459.46 
regex-redux ; 35.863220214843750000, 29.292556762695312500, 0.659515380859375000,  ,  1408.97 
regex-redux ; 35.070129394531250000, 28.054748535156250000, 1.040390014648437500,  ,  1428.29 
regex-redux ; 36.025283813476562500, 29.012298583984375000, 1.072158813476562500,  ,  1412.18 
regex-redux ; 35.561233520507812500, 28.426422119140625000, 1.051315307617187500,  ,  1456.04 
regex-redux ; 34.579010009765625000, 27.842315673828125000, 0.651641845703125000,  ,  1457.23 
regex-redux ; 33.710494995117187500, 26.515731811523437500, 1.034362792968750000,  ,  1477.14 
regex-redux ; 34.966781616210937500, 27.958801269531250000, 1.027389526367187500,  ,  1438.73 
regex-redux ; 35.609725952148437500, 29.026519775390625000, 0.682571411132812500,  ,  1408.33 
regex-redux ; 35.105270385742187500, 28.122146606445312500, 0.982604980468750000,  ,  1437.93 
regex-redux ; 35.448120117187500000, 28.488433837890625000, 1.051284790039062500,  ,  1412.98 
regex-redux ; 35.359634399414062500, 28.749908447265625000, 0.695999145507812500,  ,  1414.54 
regex-redux ; 35.516418457031250000, 28.470001220703125000, 1.044006347656250000,  ,  1434.55 
regex-redux ; 35.761413574218750000, 28.761840820312500000, 1.058654785156250000,  ,  1418.11 
regex-redux ; 35.218444824218750000, 28.239654541015625000, 0.999359130859375000,  ,  1428.91 
binary-trees ; 84.272171020507812500, 69.676132202148437500, 1.766174316406250000,  ,  2843.99 
binary-trees ; 78.606079101562500000, 64.057006835937500000, 1.345153808593750000,  ,  2923.93 
binary-trees ; 77.437881469726562500, 62.252471923828125000, 1.396255493164062500,  ,  3067.14 
binary-trees ; 72.711883544921875000, 57.381378173828125000, 1.396347045898437500,  ,  3117.04 
binary-trees ; 72.314132690429687500, 57.081054687500000000, 1.360107421875000000,  ,  3099.39 
binary-trees ; 75.493408203125000000, 60.133438110351562500, 1.396286010742187500,  ,  3114.07 
binary-trees ; 74.526092529296875000, 59.111846923828125000, 1.413314819335937500,  ,  3120.82 
binary-trees ; 73.157104492187500000, 57.315444946289062500, 1.414718627929687500,  ,  3235.52 
binary-trees ; 72.312225341796875000, 56.779708862304687500, 1.386566162109375000,  ,  3163.04 
binary-trees ; 73.711624145507812500, 58.100341796875000000, 1.412292480468750000,  ,  3174.24 
binary-trees ; 72.683929443359375000, 57.248565673828125000, 1.401596069335937500,  ,  3137.05 
binary-trees ; 72.783996582031250000, 57.101989746093750000, 1.413787841796875000,  ,  3204.04 
binary-trees ; 73.095352172851562500, 57.833709716796875000, 1.388870239257812500,  ,  3092.38 
binary-trees ; 74.540924072265625000, 58.993835449218750000, 1.429855346679687500,  ,  3152.16 
binary-trees ; 73.417297363281250000, 58.039611816406250000, 1.413833618164062500,  ,  3106.63 
binary-trees ; 74.896041870117187500, 59.222946166992187500, 1.456756591796875000,  ,  3170.31 
binary-trees ; 72.347045898437500000, 57.017135620117187500, 1.404602050781250000,  ,  3097.95 
binary-trees ; 74.476150512695312500, 57.601760864257812500, 1.523712158203125000,  ,  3458.96 
binary-trees ; 72.618499755859375000, 56.841888427734375000, 1.403579711914062500,  ,  3222.94 
binary-trees ; 73.727386474609375000, 58.184036254882812500, 1.409622192382812500,  ,  3160.58 
binary-trees ; 73.347793579101562500, 58.028915405273437500, 1.397262573242187500,  ,  3104.78 
binary-trees ; 75.211349487304687500, 59.770217895507812500, 1.414932250976562500,  ,  3122.21 
binary-trees ; 74.737426757812500000, 59.475509643554687500, 1.420791625976562500,  ,  3075.87 
binary-trees ; 71.406143188476562500, 55.828933715820312500, 1.405838012695312500,  ,  3175.53 
binary-trees ; 72.591033935546875000, 57.282348632812500000, 1.386657714843750000,  ,  3108.01 
binary-trees ; 72.949020385742187500, 57.678253173828125000, 1.395416259765625000,  ,  3091.08 
binary-trees ; 72.969161987304687500, 57.533538818359375000, 1.405044555664062500,  ,  3129.66 
binary-trees ; 73.325439453125000000, 58.012268066406250000, 1.407562255859375000,  ,  3095.73 
binary-trees ; 72.888671875000000000, 57.658905029296875000, 1.402618408203125000,  ,  3076.32 
binary-trees ; 74.170318603515625000, 58.709320068359375000, 1.428741455078125000,  ,  3123.38 
binary-trees ; 73.862838745117187500, 58.226730346679687500, 1.433944702148437500,  ,  3170.31 
binary-trees ; 70.881088256835937500, 54.957244873046875000, 1.428176879882812500,  ,  3262 
binary-trees ; 71.976531982421875000, 56.045181274414062500, 1.423736572265625000,  ,  3271.68 
binary-trees ; 71.790863037109375000, 55.957260131835937500, 1.410018920898437500,  ,  3255.52 
binary-trees ; 73.863281250000000000, 58.353240966796875000, 1.416000366210937500,  ,  3158.2 
binary-trees ; 73.693038940429687500, 58.414657592773437500, 1.367584228515625000,  ,  3148.34 
binary-trees ; 72.613616943359375000, 57.502899169921875000, 1.349624633789062500,  ,  3120.19 
binary-trees ; 73.007217407226562500, 58.138092041015625000, 1.343338012695312500,  ,  3049.95 
binary-trees ; 72.610366821289062500, 57.471191406250000000, 1.366546630859375000,  ,  3112.59 
binary-trees ; 72.605331420898437500, 57.603485107421875000, 1.358520507812500000,  ,  3074.18 
binary-trees ; 73.654205322265625000, 58.447769165039062500, 1.381484985351562500,  ,  3121.72 
binary-trees ; 72.989028930664062500, 57.843994140625000000, 1.371841430664062500,  ,  3109.17 
binary-trees ; 70.690185546875000000, 55.032211303710937500, 1.391189575195312500,  ,  3242.99 
binary-trees ; 72.099029541015625000, 56.612258911132812500, 1.371017456054687500,  ,  3203.23 
binary-trees ; 71.912109375000000000, 56.352905273437500000, 1.407546997070312500,  ,  3164.94 
binary-trees ; 71.922164916992187500, 56.389938354492187500, 1.410858154296875000,  ,  3155.36 
binary-trees ; 73.542572021484375000, 57.964797973632812500, 1.423019409179687500,  ,  3159.25 
binary-trees ; 73.798889160156250000, 58.334915161132812500, 1.426071166992187500,  ,  3123.56 
binary-trees ; 75.095199584960937500, 59.206024169921875000, 1.466995239257812500,  ,  3216.8 
binary-trees ; 74.933471679687500000, 58.009445190429687500, 1.528350830078125000,  ,  3483.34 
binary-trees ; 71.729690551757812500, 55.805084228515625000, 1.425949096679687500,  ,  3262.37 
binary-trees ; 71.696182250976562500, 56.445602416992187500, 1.352203369140625000,  ,  3140.17 
binary-trees ; 74.059707641601562500, 58.822906494140625000, 1.376098632812500000,  ,  3132.24 
binary-trees ; 71.814682006835937500, 56.746856689453125000, 1.380554199218750000,  ,  3090.61 
binary-trees ; 71.246536254882812500, 55.428970336914062500, 1.380996704101562500,  ,  3278.46 
binary-trees ; 72.441741943359375000, 56.603530883789062500, 1.399658203125000000,  ,  3234.42 
binary-trees ; 71.795043945312500000, 56.343109130859375000, 1.397842407226562500,  ,  3137.35 
binary-trees ; 71.587524414062500000, 56.196182250976562500, 1.398361206054687500,  ,  3128.36 
binary-trees ; 74.160125732421875000, 58.676544189453125000, 1.425796508789062500,  ,  3130.89 
binary-trees ; 72.877288818359375000, 57.318984985351562500, 1.426376342773437500,  ,  3145.73 
binary-trees ; 70.990707397460937500, 54.984741210937500000, 1.427627563476562500,  ,  3270.72 
binary-trees ; 70.745193481445312500, 54.988220214843750000, 1.404388427734375000,  ,  3222.55 
binary-trees ; 70.442520141601562500, 54.773345947265625000, 1.393218994140625000,  ,  3202.1 
binary-trees ; 74.741928100585937500, 57.979324340820312500, 1.487075805664062500,  ,  3455.79 
binary-trees ; 71.632537841796875000, 56.341461181640625000, 1.331939697265625000,  ,  3163.67 
binary-trees ; 73.355178833007812500, 58.069229125976562500, 1.391540527343750000,  ,  3103.58 
binary-trees ; 74.908859252929687500, 59.516250610351562500, 1.418914794921875000,  ,  3112.02 
binary-trees ; 74.532135009765625000, 59.416732788085937500, 1.413085937500000000,  ,  3032.73 
binary-trees ; 74.195999145507812500, 59.243362426757812500, 1.390304565429687500,  ,  3034.24 
binary-trees ; 75.559539794921875000, 60.209533691406250000, 1.456512451171875000,  ,  3069.28 
binary-trees ; 74.984375000000000000, 59.634933471679687500, 1.459564208984375000,  ,  3066.13 
binary-trees ; 72.206542968750000000, 56.350830078125000000, 1.465454101562500000,  ,  3208.09 
binary-trees ; 71.010253906250000000, 54.388748168945312500, 1.865859985351562500,  ,  3320.95 
binary-trees ; 70.427886962890625000, 54.394134521484375000, 1.422637939453125000,  ,  3297.05 
binary-trees ; 71.600051879882812500, 56.302001953125000000, 1.368988037109375000,  ,  3114.21 
binary-trees ; 74.074371337890625000, 58.808059692382812500, 1.403732299804687500,  ,  3080.62 
binary-trees ; 74.275131225585937500, 59.077087402343750000, 1.412048339843750000,  ,  3051.04 
binary-trees ; 72.209671020507812500, 56.554016113281250000, 1.414016723632812500,  ,  3212.46 
binary-trees ; 71.308090209960937500, 56.015167236328125000, 1.345016479492187500,  ,  3150.43 
binary-trees ; 73.649536132812500000, 58.131896972656250000, 1.379119873046875000,  ,  3156.83 
binary-trees ; 74.002365112304687500, 58.988342285156250000, 1.359390258789062500,  ,  3068.43 
binary-trees ; 74.747894287109375000, 59.571350097656250000, 1.389541625976562500,  ,  3104.45 
binary-trees ; 75.972702026367187500, 60.540786743164062500, 1.453826904296875000,  ,  3097.88 
binary-trees ; 72.663345336914062500, 56.911849975585937500, 1.454345703125000000,  ,  3193.22 
binary-trees ; 70.085891723632812500, 54.132385253906250000, 1.436828613281250000,  ,  3262.33 
binary-trees ; 70.576965332031250000, 54.500930786132812500, 1.431060791015625000,  ,  3304.67 
binary-trees ; 70.683135986328125000, 54.632904052734375000, 1.410369873046875000,  ,  3306.66 
binary-trees ; 73.455566406250000000, 57.831298828125000000, 1.375442504882812500,  ,  3193.76 
